\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2025-04-07 08:01:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,Total
Date,Hour,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow
2025-03-01,6,55,0,-51,0,0,22,0,717,645,0,12,11,0,1292,1395,9,1221,1206,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,113,0,0,0,64,3251,3361
2025-03-01,7,0,0,-1,0,0,23,0,575,642,0,12,8,0,1100,1163,9,1067,1054,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,113,0,0,0,9,2763,3021
2025-03-01,8,0,0,-1,0,0,24,0,515,551,0,12,11,0,740,653,9,1003,996,0,0,0,0,0,2,0,0,0,0,9,22,0,0,0,0,0,1,0,0,113,0,0,0,9,2279,2372
2025-03-01,9,0,17,16,0,0,24,0,90,236,0,0,-1,0,751,516,9,1127,1120,0,0,0,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,113,0,0,0,9,1994,2045
2025-03-01,10,0,0,2,0,0,24,0,75,403,0,0,2,0,790,381,9,1153,1146,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,113,0,0,0,9,2027,2090
2025-03-01,11,0,0,0,0,0,23,0,265,608,0,0,-2,0,760,356,9,1239,1231,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,113,0,0,0,9,2273,2343
2025-03-01,12,0,0,4,0,0,22,3,265,580,0,0,4,0,749,344,9,1239,1232,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,113,0,0,0,12,2262,2309
2025-03-01,13,0,24,25,0,0,21,143,205,269,0,24,22,0,783,655,9,1239,1230,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,113,0,0,0,152,2284,2345
2025-03-01,14,0,24,23,0,0,21,3,190,313,0,24,22,0,618,515,9,1201,1188,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,113,0,0,0,12,2066,2201
2025-03-01,15,0,0,2,0,0,20,10,200,282,0,0,2,0,750,569,9,1094,1087,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,113,0,0,0,19,2053,2086
2025-03-01,16,0,24,24,0,0,20,3,150,220,0,24,25,0,798,680,9,1239,1230,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,113,0,0,0,12,2244,2314
2025-03-01,17,0,0,1,0,0,20,2,225,70,0,0,4,0,709,828,9,1239,1225,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,113,0,0,0,11,2182,2266
2025-03-01,18,0,0,0,0,0,20,2,456,119,0,0,1,0,1115,1276,9,991,992,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,113,0,0,0,11,2571,2531
2025-03-01,19,0,0,15,0,0,22,143,596,239,0,24,24,0,1245,1540,9,1239,1224,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,0,0,0,113,0,0,0,152,3113,3195
2025-03-01,20,0,0,5,0,0,23,211,450,104,0,24,19,0,1119,1281,9,1239,1228,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,113,0,0,0,220,2841,2784
2025-03-01,21,0,31,28,0,0,23,283,540,98,0,0,-2,0,1090,1237,9,1239,1232,0,0,0,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,113,0,0,0,292,2909,2748
2025-03-01,22,0,10,3,0,0,23,143,415,109,0,50,44,0,828,982,9,1239,1228,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,113,0,0,0,152,2551,2518
2025-03-01,23,0,10,5,0,0,22,64,375,226,0,27,22,0,690,754,9,1207,1191,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,114,0,0,0,73,2318,2346
2025-03-01,24,55,24,-33,0,0,22,0,575,427,0,47,44,0,748,884,9,1069,1062,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,114,0,0,0,64,2472,2534
2025-03-02,1,55,0,-55,0,0,21,0,806,567,0,3,3,0,718,890,9,1191,1182,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,113,0,0,0,64,2727,2731
2025-03-02,2,55,0,-57,0,0,21,0,830,604,0,3,1,0,816,1051,41,1271,1229,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,0,0,0,113,0,0,0,96,2929,2971
2025-03-02,3,55,5,-56,0,0,21,0,879,587,0,12,8,0,965,1294,9,1209,1202,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,0,0,0,113,0,0,0,64,3079,3183
2025-03-02,4,55,0,-56,0,0,21,0,935,744,0,27,24,0,867,999,9,1209,1198,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,0,0,0,113,0,0,0,64,3047,3058
2025-03-02,5,55,24,-33,0,0,20,0,779,764,0,24,22,0,839,816,9,1133,1126,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,113,0,0,0,64,2808,2842
2025-03-02,6,55,24,-30,0,0,20,0,950,871,0,16,14,0,701,825,9,1239,1219,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,113,0,0,0,64,2939,3046
2025-03-02,7,0,0,1,0,0,20,140,789,887,0,0,0,0,1209,1014,9,866,856,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,0,0,0,113,0,0,0,149,2873,2891
2025-03-02,8,50,0,-52,0,0,21,140,980,895,22,0,-25,0,1077,1102,9,229,249,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,0,0,0,113,0,0,0,221,2295,2304
2025-03-02,9,21,0,-21,0,0,21,140,515,354,55,0,-52,66,522,417,89,1096,1006,0,0,0,0,0,2,0,0,0,0,9,-6,0,0,0,0,0,0,0,0,113,0,0,0,371,2142,1834
2025-03-02,10,48,0,-48,0,0,21,140,250,345,67,0,-63,0,431,204,9,1213,1209,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,0,0,0,113,0,0,0,264,1903,1778
2025-03-02,11,134,0,-130,0,0,21,1,250,468,79,0,-68,0,410,115,9,1239,1233,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,0,0,0,114,0,0,0,223,1908,1752
2025-03-02,12,134,0,-131,0,0,20,0,240,618,80,0,-65,0,360,-25,9,1239,1230,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,0,0,0,114,0,0,0,223,1848,1768
2025-03-02,13,134,0,-132,0,0,19,0,200,534,80,0,-66,100,352,-85,112,1266,1148,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,0,0,0,114,0,0,0,426,1827,1533
2025-03-02,14,132,0,-130,0,0,19,2,200,193,80,0,-65,200,317,161,211,1261,1054,0,0,0,0,0,2,0,0,0,0,9,-6,0,0,0,0,0,0,0,0,114,0,0,0,625,1787,1342
2025-03-02,15,130,0,-129,0,0,18,3,200,-8,80,0,-66,200,317,265,161,1261,1097,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,0,0,0,114,0,0,0,574,1787,1290
2025-03-02,16,61,0,-64,0,0,18,143,0,-213,79,0,-69,35,342,348,161,1237,1079,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,0,0,0,114,0,0,0,479,1588,1211
